week_number,sales_depot_id,sales_channel_id,route_id,client_id,product_id,town,state,client_type,client_name,short_name,brand,weight,pieces,sales_unit_this_week,sales_this_week,returns_unit_next_week,returns_next_week,Real - Procura,Pred - Procura,Pred - Probabilidade de Procura,Pred - Procura - Descrição
4,1310,1,1154,98693,41938,2260 GONZALEZ GALLO,JALISCO,Individual,JUAN JOSE MUNOZ TAVARES,Mantecadas Nuez ,BIM,123.0,unknown,4,39.64,0,0.0,1.0,0,0.45451772,Procura Baixa
3,1445,1,1153,2461780,43197,2479 SANTA CATARINA BIMBO,NUEVO LEÓN,General Market/Mart,ABARROTES LOS ARCOS,Roles Glass ,BIM,135.0,2.0,3,25.14,0,0.0,0.0,1,0.6048856,Procura Alta
3,2230,4,4801,9495117,1212,2382 CARDENAS,TABASCO,Small Franchise,TIENDA EXTRA SAN JUAN,Roles Canela ,BIM,120.0,2.0,6,50.7,0,0.0,1.0,1,0.75493175,Procura Alta
3,1220,1,4403,618901,43068,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO,Individual,MARY,Rocko Tira ,MLA,44.0,10.0,10,38.4,0,0.0,1.0,1,0.85741174,Procura Alta
6,1170,4,6603,2250356,1242,2001 AG. ATIZAPAN,ESTADO DE MÉXICO,Oxxo Store,OXXO CAMPANAS,Donitas Espolvoreadas ,BIM,105.0,6.0,18,138.60000000000002,0,0.0,1.0,1,0.9315343,Procura Alta
6,1218,1,1207,658587,1232,2040 AG. CENTRO,"MÉXICO, D.F.",Individual,BELEM,Panque Nuez ,BIM,255.0,unknown,4,72.96,0,0.0,1.0,0,0.2691683,Procura Baixa
5,1215,1,1020,4619010,73,2049 AG. IZTAPALAPA 1,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Pan Multigrano Linaza ,BIM,540.0,unknown,2,42.64,0,0.0,0.0,0,0.26005617,Procura Baixa
4,1216,1,1612,72483,47124,2007 AG. LA VILLA,"MÉXICO, D.F.",Small Franchise,LA ESTRELLA,Semitas Rediseno ,TR,120.0,2.0,1,10.48,0,0.0,0.0,0,0.44153696,Procura Baixa
4,1221,1,4407,59304,32864,2013 AG. MEGA NAUCALPAN,ESTADO DE MÉXICO,Small Franchise,MA FER,Chocochispas ,LAR,170.0,unknown,2,18.7,0,0.0,0.0,0,0.3835949,Procura Baixa
5,1419,1,2119,2463485,33244,2467 LINCOLN,NUEVO LEÓN,Supermarket,MINI SUPER LA PROMESA,Surtido Rico ,MLA,220.0,unknown,1,11.53,0,0.0,0.0,0,0.4388465,Procura Baixa
5,1223,1,2154,2137866,31507,2070 AG. XOCHIMILCO 1,"MÉXICO, D.F.",Individual,CHELO,Polvoron ,MLA,113.0,6.0,8,50.0,0,0.0,1.0,1,0.6157872,Procura Alta
6,1137,1,1639,587971,4259,2014 AG. NEZA,ESTADO DE MÉXICO,Individual,CHILIN,Conchas ,TR,180.0,3.0,6,75.54,0,0.0,1.0,1,0.54303145,Procura Alta
4,1112,1,1017,327496,73,2004 AG. CUAUTITLAN,ESTADO DE MÉXICO,Small Franchise,LAS HUERTAS,Pan Multigrano Linaza ,BIM,540.0,unknown,1,21.32,0,0.0,0.0,0,0.19130355,Procura Baixa
3,2017,1,1180,131016,48417,2158 CUERNAVACA CIVAC,MORELOS,Individual,CALVO,Bran Frut Fresa ,BIM,48.0,unknown,10,45.8,0,0.0,1.0,1,0.8780166,Procura Alta
3,1419,1,2119,2397654,30552,2467 LINCOLN,NUEVO LEÓN,Individual,KAREN,Suavicremas Fresa ,MLA,84.0,unknown,8,43.04,0,0.0,1.0,0,0.3778146,Procura Baixa
5,1342,1,2006,1064995,43040,2265 MATEHUALA BIMBO,SAN LUIS POTOSÍ,Individual,RIGO,Doraditas ,TR,110.0,unknown,3,18.0,0,0.0,0.0,1,0.7993321,Procura Alta
5,2016,1,1163,4317728,1284,2157 CUAUTLA,MORELOS,NO IDENTIFICADO,NO IDENTIFICADO,Rebanada ,BIM,55.0,2.0,11,33.22,0,0.0,1.0,1,0.9475886,Procura Alta
4,1119,1,1454,60940,1238,2013 AG. MEGA NAUCALPAN,ESTADO DE MÉXICO,Individual,JULIOS,Panquecito Gota Choc ,BIM,140.0,2.0,3,29.49,0,0.0,0.0,0,0.4102576,Procura Baixa
3,2017,1,1802,927516,30415,2158 CUERNAVACA CIVAC,MORELOS,General Market/Mart,LA PROVIDENCIA,Polvoroncitos Caseros ,TR,130.0,8.0,1,7.5,0,0.0,0.0,0,0.40630078,Procura Baixa
4,1341,1,1111,369249,41938,2262 LA PEÑITA,NAYARIT,Small Franchise,MI TIENDITA,Mantecadas Nuez ,BIM,123.0,unknown,10,99.1,0,0.0,1.0,1,0.61497545,Procura Alta
4,1374,4,6604,4430700,46772,2251 AGUASCALIENTES NORTE,AGUASCALIENTES,NO IDENTIFICADO,NO IDENTIFICADO,Pan Molido ,BIM,210.0,unknown,3,28.2,0,0.0,0.0,1,0.80508095,Procura Alta
3,1216,1,2802,438009,36749,2007 AG. LA VILLA,"MÉXICO, D.F.",Individual,CASA POLANCO,Plativolos Tubo ,MLA,222.0,unknown,2,23.06,0,0.0,0.0,0,0.41992435,Procura Baixa
5,3219,1,1649,2220416,303,2003 AG. COACALCO,ESTADO DE MÉXICO,Individual,ANGELES,Dalmata ,MLA,55.0,1.0,6,27.24,0,0.0,1.0,1,0.5004057,Procura Alta
4,1453,1,1103,278513,43202,2481 WONDER GUERRERO,NUEVO LEÓN,General Market/Mart,ABARROTES CARMEN,Mantecadas Vainilla ,BIM,125.0,4.0,8,67.04,0,0.0,1.0,1,0.69181573,Procura Alta
5,2080,4,6610,45462,1230,2080 TEXCOCO WONDER,ESTADO DE MÉXICO,Small Franchise,F  GDL S83 QRO SAN PABLO,Panque Pasas ,BIM,255.0,unknown,8,136.16,0,0.0,1.0,1,0.900339,Procura Alta
4,1963,1,1102,721661,1240,2306 MAZATLAN MARINELA,SINALOA,Small Franchise,LA PALOMA,Mantecadas Vainilla ,BIM,125.0,4.0,7,58.66,0,0.0,1.0,1,0.7362984,Procura Alta
4,1332,1,2052,65418,36639,2255 CD GUZMAN,JALISCO,Individual,JESUS LARA PADRON,Mantecadas Chocolate ,TR,95.0,2.0,4,33.52,0,0.0,1.0,0,0.2762686,Procura Baixa
5,1121,1,2110,366957,36747,2016 AG. SAN LORENZO,"MÉXICO, D.F.",Small Franchise,LA BUENA SUERTE,Triki Trakes Tubo ,MLA,200.0,unknown,4,46.12,0,0.0,1.0,0,0.15031068,Procura Baixa
5,1461,1,1102,147224,36711,2457 DELICIAS BIMBO,CHIHUAHUA,Individual,ALSER,Madalenas ,BIM,93.0,3.0,14,105.0,3,22.5,1.0,1,0.83409315,Procura Alta
3,1310,1,2111,103240,31310,2260 GONZALEZ GALLO,JALISCO,Individual,OCTAVIO LIZARRAGA RUIZ,Canelitas ,MLA,90.0,unknown,4,25.0,0,0.0,1.0,1,0.9100517,Procura Alta
5,1212,1,1437,4451686,31423,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Donas Azucar Tubo ,BIM,158.0,10.0,5,53.45,0,0.0,1.0,1,0.5296169,Procura Alta
3,1212,1,1019,585864,4767,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",Small Franchise,LA GUERA,Tostado Doble Fibra ,BIM,250.0,unknown,3,44.37,0,0.0,0.0,0,0.36742285,Procura Baixa
4,1127,1,1415,1907523,1230,2003 AG. COACALCO,ESTADO DE MÉXICO,General Market/Mart,ABARROTES EL MINI II,Panque Pasas ,BIM,255.0,unknown,2,33.34,0,0.0,0.0,0,0.17788756,Procura Baixa
3,3216,1,1651,2239628,9217,3216 NUEVO LAREDO,TAMAULIPAS,General Market/Mart,ABARROTES XOCHIMART,Cuernitos Famili Pack ,TR,150.0,3.0,4,36.0,0,0.0,1.0,1,0.51550776,Procura Alta
4,1312,1,1019,103041,36318,2278 ZAPOPAN BIMBO,JALISCO,Individual,RAMIRO MARQUEZ MARQUEZ,Pan Deli Avena ,BIM,293.0,4.0,1,13.12,2,26.24,0.0,0,0.18524699,Procura Baixa
3,2264,1,1002,4100574,1146,2411 COMITAN,CHIAPAS,NO IDENTIFICADO,NO IDENTIFICADO,Pan Integral ,BIM,675.0,unknown,7,149.73,0,0.0,1.0,0,0.44632363,Procura Baixa
5,1420,1,2037,26051,37058,2478 SAN NICOLAS,NUEVO LEÓN,Supermarket,MINI SUPER YESSI,Choco Roles ,MLA,80.0,2.0,8,60.0,0,0.0,1.0,1,0.94011736,Procura Alta
6,1463,1,4411,130345,43316,2458 GOMEZ PALACIO BIMBO,DURANGO,Small Franchise,3 HERMANOS,Submarinos Vainilla ,MLA,105.0,3.0,1,8.15,0,0.0,0.0,1,0.58140635,Procura Alta
5,2040,1,1110,294093,1309,2181 ZIHUATANEJO,GUERRERO,Individual,SILVIA,Bimbunuelos ,BIM,66.0,4.0,15,101.4,0,0.0,1.0,0,0.34857652,Procura Baixa
3,1224,1,4473,80816,43316,2019 AG. XALOSTOC,ESTADO DE MÉXICO,Small Franchise,LA ESPIGA,Submarinos Vainilla ,MLA,105.0,3.0,2,16.3,0,0.0,0.0,0,0.35179022,Procura Baixa
5,1463,1,1031,2372564,43194,2458 GOMEZ PALACIO BIMBO,DURANGO,General Market/Mart,MISCELANEA LA FE,Tostado ,BIM,210.0,unknown,1,13.94,0,0.0,0.0,0,0.31680995,Procura Baixa
3,1216,1,1624,590791,3609,2007 AG. LA VILLA,"MÉXICO, D.F.",Individual,ANAHI,Mantecadas Chocolate ,TR,47.5,3.0,2,17.96,0,0.0,0.0,1,0.63970697,Procura Alta
4,2030,1,1153,4514552,1238,2165 LEON SAN JUAN BOSCO,GUANAJUATO,NO IDENTIFICADO,NO IDENTIFICADO,Panquecito Gota Choc ,BIM,140.0,2.0,2,19.66,0,0.0,0.0,0,0.31273255,Procura Baixa
5,1118,1,1016,81382,3631,2007 AG. LA VILLA,"MÉXICO, D.F.",Small Franchise,LA BLANQUITA,Pan Integral ,BIM,370.0,unknown,2,32.7,0,0.0,0.0,0,0.4757274,Procura Baixa
4,1911,1,2038,328622,32303,2309 NORTE,JALISCO,Individual,GUSTAVO TORRES MATA,Bigotes Chocolate ,TR,60.0,unknown,13,78.0,0,0.0,1.0,0,0.40834856,Procura Baixa
3,1956,1,1011,2108036,1134,2279 ACAPONETA,NAYARIT,Eatery,CREMERIA MI RANCHITO,Tortilla Hna ,DH,840.0,22.0,33,475.2,0,0.0,1.0,1,0.86607516,Procura Alta
6,1312,1,5002,2122332,123,2278 ZAPOPAN BIMBO,JALISCO,Small Franchise,CARMEN GRACIELA SANDOVAL,Super Bollos ,WON,540.0,8.0,1,21.35,0,0.0,0.0,0,0.12912782,Procura Baixa
3,1120,1,1053,1522647,46772,2018 AG. TEPALCATES 2,"MÉXICO, D.F.",Individual,ARVEA,Pan Molido ,BIM,210.0,unknown,16,142.72,0,0.0,1.0,1,0.8424893,Procura Alta
4,1223,1,2160,1642614,30575,2070 AG. XOCHIMILCO 1,"MÉXICO, D.F.",Individual,FROGS,Barritas Pina ,MLA,67.0,unknown,5,31.25,0,0.0,1.0,1,0.87240773,Procura Alta
3,22362,1,1160,1491636,972,2362 AG.PACHUCA,HIDALGO,Supermarket,MINI SUPER CAMPANITA,Roles Canela ,BIM,365.0,6.0,1,18.98,0,0.0,0.0,0,0.36804602,Procura Baixa
5,1113,1,2107,18512,30532,2008 AG. LAGO FILT,"MÉXICO, D.F.",Individual,MARCAS EXCLUSIVAS,Principe ,MLA,106.0,10.0,25,194.5,0,0.0,1.0,1,0.9508756,Procura Alta
4,3213,1,2805,1068657,43067,2027 AG. VALLEJO,"MÉXICO, D.F.",Small Franchise,EL AVE FENIX,Pay Nuez ,MLA,70.0,1.0,2,19.26,0,0.0,0.0,0,0.33947504,Procura Baixa
5,2081,4,6603,45459,73,2081 NAUCALPAN II,ESTADO DE MÉXICO,Small Franchise,F  GDL S129 SAN JUAN DEL RIO HIDALGO,Pan Multigrano Linaza ,BIM,540.0,unknown,6,134.7,0,0.0,1.0,1,0.99415344,Procura Alta
5,2081,4,6603,45459,73,2081 NAUCALPAN II,ESTADO DE MÉXICO,Small Franchise,F GDL S129 SAN JUAN DEL RIO HIDALGO,Pan Multigrano Linaza ,BIM,540.0,unknown,6,134.7,0,0.0,1.0,1,0.99415344,Procura Alta
4,1122,1,1060,604260,1150,2019 AG. XALOSTOC,ESTADO DE MÉXICO,Small Franchise,3 HERMANOS,Medias Noches ,BIM,340.0,8.0,3,41.88,0,0.0,0.0,1,0.7083886,Procura Alta
4,1342,1,2106,378189,31310,2265 MATEHUALA BIMBO,SAN LUIS POTOSÍ,Individual,DICONSA,Canelitas ,MLA,90.0,unknown,8,50.0,0,0.0,1.0,1,0.92374176,Procura Alta
3,1112,1,1401,4470993,32819,2004 AG. CUAUTITLAN,ESTADO DE MÉXICO,NO IDENTIFICADO,NO IDENTIFICADO,Chocodonitas ,BIM,102.0,6.0,3,26.67,0,0.0,0.0,0,0.4597628,Procura Baixa
3,1217,1,4403,99980,43069,2050 AG. MIXCOAC,"MÉXICO, D.F.",General Market/Mart,ABARROTES LA PROVIDENCIA,Pinguinos ,MLA,80.0,2.0,4,29.64,0,0.0,1.0,1,0.7335511,Procura Alta
5,1637,1,2117,332893,30572,2367 SAN MARTIN T.,PUEBLA,Individual,GABY,Barritas Fresa ,MLA,67.0,unknown,4,25.0,0,0.0,1.0,1,0.90995693,Procura Alta
5,3212,1,4460,822922,43069,2031 AG. PANTITLAN,"MÉXICO, D.F.",Individual,ELENA,Pinguinos ,MLA,80.0,2.0,6,44.46,0,0.0,1.0,1,0.8317239,Procura Alta
5,1625,1,2051,1091656,48893,2504 TAMPICO MARINELA,TAMAULIPAS,Individual,MICE S,Duo Gansito mas Gansito SP ,MLA,100.0,unknown,4,29.64,0,0.0,1.0,1,0.8565699,Procura Alta
3,1138,1,1608,194789,72,2015 AG. ROJO GOMEZ,"MÉXICO, D.F.",Individual,JESSY,Div Tira Mini Doradita ,TR,45.0,4.0,6,22.2,0,0.0,1.0,1,0.7904485,Procura Alta
4,1461,1,2001,1075845,31467,2457 DELICIAS BIMBO,CHIHUAHUA,Eatery,SUPER Y FRUTERIA RIO BLANCO,Principe Tubo ,MLA,152.0,14.0,1,9.99,0,0.0,0.0,1,0.55964965,Procura Alta
4,2237,1,4108,606307,9217,2402 TUXTLA,CHIAPAS,Individual,AURORA,Cuernitos Famili Pack ,TR,150.0,3.0,2,18.0,0,0.0,0.0,1,0.694434,Procura Alta
4,2018,1,2850,2017511,43285,2159 CHILPANCINGO,GUERRERO,Individual,ALICIA,Gansito ,MLA,50.0,1.0,5,26.4,0,0.0,1.0,1,0.9791797,Procura Alta
4,3211,1,1640,860013,9217,2029 AG.IZTAPALAPA 2,"MÉXICO, D.F.",Small Franchise,DORITA II,Cuernitos Famili Pack ,TR,150.0,3.0,3,27.0,0,0.0,0.0,1,0.5666693,Procura Alta
3,1636,1,1001,289683,1109,2359 AG.MIXQUIAHUALA,HIDALGO,Individual,LUCY,Pan Blanco Chico ,BIM,360.0,unknown,12,180.12,0,0.0,1.0,1,0.69026136,Procura Alta
3,1218,1,1603,18385,323,2040 AG. CENTRO,"MÉXICO, D.F.",Small Franchise,LA ABUNDANCIA,Tuinky Chocolate ,WON,114.0,3.0,2,16.3,0,0.0,0.0,1,0.5178755,Procura Alta
3,1120,1,2113,2018482,30532,2018 AG. TEPALCATES 2,"MÉXICO, D.F.",Small Franchise,VINOS LA CONCHITA,Principe ,MLA,106.0,10.0,12,93.36,0,0.0,1.0,1,0.8880952,Procura Alta
3,1351,1,5001,118469,35113,2252 AGUASCALIENTES SIGLO XXI,AGUASCALIENTES,Small Franchise,LOS 2 ARBOLITOS,Deliciosas Vainilla ,LAR,180.0,unknown,1,9.35,0,0.0,0.0,0,0.28384373,Procura Baixa
5,1150,4,1853,1280493,42084,2011 AG. SAN ANTONIO,"MÉXICO, D.F.",Oxxo Store,OXXO SANTA FE,Sandwich Doble Fibra ,LON,187.0,unknown,28,432.88,0,0.0,1.0,1,0.9231164,Procura Alta
4,22090,1,1108,323426,3270,2090 AG. TEPEJI DEL RIO,QUERETARO,Small Franchise,LA GUADALUPANA,Conchas Vainilla ,BIM,120.0,2.0,5,52.35,0,0.0,1.0,0,0.48443073,Procura Baixa
3,2060,1,1207,4584639,1309,2301 CUBILETE,GUANAJUATO,NO IDENTIFICADO,NO IDENTIFICADO,Bimbunuelos ,BIM,66.0,4.0,3,20.28,0,0.0,0.0,0,0.43423352,Procura Baixa
6,1235,1,1701,272439,9217,2057 PUEBLA SUR MARINELA,PUEBLA,Individual,CECY,Cuernitos Famili Pack ,TR,150.0,3.0,3,27.0,0,0.0,0.0,1,0.5807857,Procura Alta
6,1462,1,2006,1892610,43064,2454 CUAHUTEMOC,CHIHUAHUA,Individual,DELGADO,Submarinos Fresa ,MLA,105.0,3.0,3,24.45,0,0.0,0.0,0,0.3440648,Procura Baixa
5,1346,1,2111,2417708,31514,2276 WONDER LA RAZA,SAN LUIS POTOSÍ,General Market/Mart,ABARROTES EL PALMAR,Polvorones Tubo ,MLA,250.0,18.0,6,59.94,0,0.0,1.0,0,0.39401636,Procura Baixa
3,1342,1,2102,4717498,43033,2265 MATEHUALA BIMBO,SAN LUIS POTOSÍ,NO IDENTIFICADO,NO IDENTIFICADO,Triki Trakes ,MLA,69.0,8.0,5,30.75,0,0.0,1.0,1,0.88002044,Procura Alta
5,2235,1,1101,570063,1250,2384 CIUDAD DEL CARMEN,CAMPECHE,Individual,AGENCIA NELLY,Donas Azucar ,BIM,105.0,4.0,6,45.84,0,0.0,1.0,1,0.8266202,Procura Alta
5,23899,1,4101,134356,5621,2389 EMILIANO ZAPATA,TABASCO,General Market/Mart,ABARROTES MONTERREY PALENQUE 1,Submarinos Chocolate ,MLA,105.0,3.0,2,16.3,0,0.0,0.0,0,0.49268845,Procura Baixa
5,1378,1,1261,594728,1150,2328 SANTIAGO IXCUINTLA,NAYARIT,Individual,GARCIA,Medias Noches ,BIM,340.0,8.0,6,83.76,0,0.0,1.0,1,0.72467893,Procura Alta
6,1420,1,2031,184665,43064,2478 SAN NICOLAS,NUEVO LEÓN,General Market/Mart,ABARROTES DIANA,Submarinos Fresa ,MLA,105.0,3.0,4,32.6,0,0.0,1.0,0,0.24168043,Procura Baixa
4,1618,1,1135,153182,48417,2373 TUXPAM,VERACRUZ,Supermarket,SUPER FELIX,Bran Frut Fresa ,BIM,48.0,unknown,21,96.18,0,0.0,1.0,1,0.94925445,Procura Alta
4,1419,1,1188,2286091,43179,2467 LINCOLN,NUEVO LEÓN,General Market/Mart,ABARROTES LAS CUATAS,Tortillinas ,TR,255.0,10.0,2,19.2,0,0.0,0.0,1,0.8468291,Procura Alta
6,1138,1,4408,197347,43069,2015 AG. ROJO GOMEZ,"MÉXICO, D.F.",Individual,CHIQUIS,Pinguinos ,MLA,80.0,2.0,5,37.05,0,0.0,1.0,1,0.8037305,Procura Alta
5,1471,1,4447,2157827,35453,2516 ESCOBEDO,NUEVO LEÓN,Supermarket,SUPER ASIS,Chocotorro Fresa ,MLA,50.0,1.0,8,35.52,0,0.0,1.0,1,0.75269717,Procura Alta
3,1591,4,6643,41258,41938,2520 HERMOSILLO SUR,SONORA,Supermarket,SUPER DEL NORTE MAZA DE JUAREZ,Mantecadas Nuez ,BIM,123.0,unknown,6,61.26,0,0.0,1.0,1,0.81043607,Procura Alta
3,1334,1,1121,1344150,1232,2259 FRESNILLO BIMBO,ZACATECAS,Individual,ANDRES RECENDEZ SERRENO,Panque Nuez ,BIM,255.0,unknown,5,91.2,0,0.0,1.0,1,0.53336215,Procura Alta
3,1116,1,1063,358975,31392,2011 AG. SAN ANTONIO,"MÉXICO, D.F.",Hospital/Pharmacy,FARMACIA UNON PILARES,Pan Doble Fibra ,BIM,640.0,unknown,2,44.44,0,0.0,0.0,0,0.19344375,Procura Baixa
5,1697,1,1040,301144,73,2412 APAN,HIDALGO,Small Franchise,LA ESPERANZA,Pan Multigrano Linaza ,BIM,540.0,unknown,2,42.64,0,0.0,0.0,0,0.30631098,Procura Baixa
3,1221,1,4406,65327,43069,2013 AG. MEGA NAUCALPAN,ESTADO DE MÉXICO,Small Franchise,EL PIRATA,Pinguinos ,MLA,80.0,2.0,6,44.46,0,0.0,1.0,1,0.73499435,Procura Alta
5,1945,1,1063,258500,1146,2322 ZAMORA MADERO,MICHOACÁN,Individual,LETICIA RODRIGUEZ SOSA,Pan Integral ,BIM,675.0,unknown,4,85.56,0,0.0,1.0,0,0.42080098,Procura Baixa
5,22362,1,1057,452748,1129,2362 AG.PACHUCA,HIDALGO,Supermarket,SUPER SUPER,Tortillinas ,TR,510.0,20.0,2,35.2,0,0.0,0.0,1,0.76701015,Procura Alta
6,1111,1,1006,50601,2233,2002 AG. AZCAPOTZALCO,"MÉXICO, D.F.",Small Franchise,LA MICHOACANA,Pan Blanco ,BIM,640.0,unknown,15,299.1,0,0.0,1.0,1,0.8143307,Procura Alta
5,1441,1,1139,4177793,43207,2477 SALTILLO BIMBO,COAHUILA,NO IDENTIFICADO,NO IDENTIFICADO,Rebanada ,BIM,55.0,2.0,5,15.1,0,0.0,1.0,1,0.9839527,Procura Alta
6,1419,1,1074,439532,32311,2467 LINCOLN,NUEVO LEÓN,Small Franchise,LA PASADITA,Tortilla Hna Mty ,DH,320.0,15.0,13,104.0,0,0.0,1.0,1,0.6359395,Procura Alta
4,3212,1,1029,222541,1109,2031 AG. PANTITLAN,"MÉXICO, D.F.",Individual,CRIS,Pan Blanco Chico ,BIM,360.0,unknown,8,120.08,0,0.0,1.0,1,0.7305333,Procura Alta
4,1127,1,1420,1671332,35651,2003 AG. COACALCO,ESTADO DE MÉXICO,Small Franchise,EL DIVINO ÑIÑO,Madalenas ,BIM,93.0,3.0,16,120.0,0,0.0,1.0,1,0.9377019,Procura Alta
5,1120,1,1055,173315,32322,2018 AG. TEPALCATES 2,"MÉXICO, D.F.",Individual,MAFE,Tortilla Hna RB ,DH,260.0,10.0,7,56.0,0,0.0,1.0,1,0.5994535,Procura Alta
3,1344,1,1012,403800,3631,2315 SAN LUIS POTOSI MARINELA,SAN LUIS POTOSÍ,Small Franchise,LA CHINA,Pan Integral ,BIM,370.0,unknown,1,16.35,0,0.0,0.0,0,0.34397,Procura Baixa
5,1453,1,1101,602061,36711,2481 WONDER GUERRERO,NUEVO LEÓN,Individual,MODELORAMA,Madalenas ,BIM,93.0,3.0,11,82.5,0,0.0,1.0,1,0.8601133,Procura Alta
4,1130,1,1418,1031164,1250,2010 AG. LOS REYES,ESTADO DE MÉXICO,Individual,ALA,Donas Azucar ,BIM,105.0,4.0,7,53.48,0,0.0,1.0,1,0.83829385,Procura Alta
6,1237,1,4466,2075205,43065,2063 TEHUACAN MARINELA,PUEBLA,Small Franchise,ULTRAMARINOS MONTERO 1,Rollo Fresa ,MLA,75.0,2.0,1,6.76,0,0.0,0.0,0,0.32606256,Procura Baixa
5,1439,1,1601,181909,44371,2461 HIDALGO BIMBO,NUEVO LEÓN,General Market/Mart,COMERCIAL IRUEGAS,Mantecadas ,TR,105.0,2.0,6,45.54,2,15.18,1.0,1,0.6226984,Procura Alta
5,1310,1,1176,98967,35651,2260 GONZALEZ GALLO,JALISCO,Individual,JESUS CLEMENTE JALTECO,Madalenas ,BIM,93.0,3.0,16,120.0,0,0.0,1.0,1,0.96654654,Procura Alta
4,1122,1,1476,604156,35651,2019 AG. XALOSTOC,ESTADO DE MÉXICO,Individual,OLGA,Madalenas ,BIM,93.0,3.0,12,90.0,0,0.0,1.0,1,0.9659561,Procura Alta
3,2032,1,1158,240822,1240,2155 CELAYA NORPONIENTE,GUANAJUATO,Individual,CHAYITO,Mantecadas Vainilla ,BIM,125.0,4.0,19,159.22,0,0.0,1.0,1,0.72302765,Procura Alta
4,1955,1,1258,2443237,1216,2290 DURANGO BIMBO,DURANGO,Small Franchise,CASI TODO II,Roles Glass ,BIM,135.0,2.0,3,25.14,0,0.0,0.0,0,0.49327517,Procura Baixa
4,3217,1,2111,114713,30549,2032 AG. SANTA LUCIA,"MÉXICO, D.F.",Small Franchise,LA ESPERANZA,Suavicremas Chocolate ,MLA,84.0,unknown,2,10.76,0,0.0,0.0,1,0.61533064,Procura Alta
4,1120,1,1459,4243057,1284,2018 AG. TEPALCATES 2,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Rebanada ,BIM,55.0,2.0,23,69.46,0,0.0,1.0,1,0.9692066,Procura Alta
4,1461,1,1202,142747,43118,2457 DELICIAS BIMBO,CHIHUAHUA,Individual,ZAMMY,Mantecadas Nuez ,BIM,123.0,unknown,3,29.73,0,0.0,0.0,0,0.45231515,Procura Baixa
5,1914,1,1018,456755,3631,2293 GRANJAS MARINELA,JALISCO,Individual,ALEX SAUL ROSALES SALDATE,Pan Integral ,BIM,370.0,unknown,4,65.4,0,0.0,1.0,0,0.30956456,Procura Baixa
4,1212,1,2101,173341,30569,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",Individual,PONCHITO,Barritas Fresa Salvado ,MLA,67.0,unknown,3,21.12,0,0.0,0.0,1,0.7421557,Procura Alta
5,2017,1,1063,124725,1109,2158 CUERNAVACA CIVAC,MORELOS,Individual,CASA BLANCA,Pan Blanco Chico ,BIM,360.0,unknown,10,150.1,0,0.0,1.0,0,0.36614886,Procura Baixa
4,1697,1,1145,2300410,1216,2412 APAN,HIDALGO,Small Franchise,LA BARTOLA,Roles Glass ,BIM,135.0,2.0,1,8.38,0,0.0,0.0,0,0.35577706,Procura Baixa
5,1445,1,2121,127347,30555,2479 SANTA CATARINA BIMBO,NUEVO LEÓN,Individual,ABTS  ALVAREZ,Suavicremas Vainilla ,MLA,84.0,unknown,4,21.52,0,0.0,1.0,1,0.5064485,Procura Alta
5,2230,1,2905,549013,35635,2382 CARDENAS,TABASCO,Small Franchise,DE LA CRUZ,Deliciosas Betunadas ,LAR,180.0,unknown,2,18.7,0,0.0,0.0,0,0.46066388,Procura Baixa
3,1220,1,1426,133099,31423,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO,Small Franchise,LA COSTENA,Donas Azucar Tubo ,BIM,158.0,10.0,6,64.14,0,0.0,1.0,1,0.5815022,Procura Alta
5,1121,1,1008,366852,1109,2016 AG. SAN LORENZO,"MÉXICO, D.F.",Individual,ESTRELLA,Pan Blanco Chico ,BIM,360.0,unknown,11,165.11,0,0.0,1.0,1,0.6220614,Procura Alta
5,1368,4,6604,2124981,4085,2260 GONZALEZ GALLO,JALISCO,Oxxo Store,OXXO PORTALES,Triki Trakes ,MLA,69.0,8.0,25,168.0,0,0.0,1.0,1,0.9146101,Procura Alta
5,1121,1,1609,166299,30415,2016 AG. SAN LORENZO,"MÉXICO, D.F.",Small Franchise,EL VALLE,Polvoroncitos Caseros ,TR,130.0,8.0,3,22.5,0,0.0,0.0,1,0.60753345,Procura Alta
6,1235,1,1102,7733040,1278,2057 PUEBLA SUR MARINELA,PUEBLA,Individual,DARYFER,Nito ,BIM,62.0,1.0,9,40.5,0,0.0,1.0,1,0.9739246,Procura Alta
4,1443,4,4904,1969647,43169,2469 MONCLOVA BIMBO,COAHUILA,Small Franchise,F GDL S653 PRESIDENTE CARRANZA,Roles Canela ,BIM,365.0,6.0,3,58.68,0,0.0,0.0,0,0.34799647,Procura Baixa
3,1419,1,1089,2354484,34208,2467 LINCOLN,NUEVO LEÓN,Individual,TRINY,Tostado ,BIM,210.0,unknown,4,55.76,1,13.94,0.0,0,0.3639963,Procura Baixa
